,frame_num,num_of_faces,percentage
1608,4625_frame.jpg,1,[5.449635460929462]
1609,3719_frame.jpg,0,[]
1610,3233_frame.jpg,0,[]
1611,1236_frame.jpg,1,[4.593825945639695]
1612,435_frame.jpg,0,[]
1613,6620_frame.jpg,0,[]
1614,5309_frame.jpg,0,[]
1615,5623_frame.jpg,0,[]
1616,2235_frame.jpg,0,[]
1617,7626_frame.jpg,0,[]
1618,2529_frame.jpg,1,[7.832185296178676]
1619,2003_frame.jpg,0,[]
1620,5415_frame.jpg,0,[]
1621,2832_frame.jpg,1,[5.904936559765025]
1622,7410_frame.jpg,0,[]
1623,7283_frame.jpg,0,[]
1624,7760_frame.jpg,0,[]
1625,2659_frame.jpg,0,[]
1626,2373_frame.jpg,1,[10.645621803760195]
1627,2690_frame.jpg,1,[5.971470531228102]
1628,5765_frame.jpg,0,[]
1629,5286_frame.jpg,0,[]
1630,5881_frame.jpg,0,[]
1631,5848_frame.jpg,0,[]
1632,7556_frame.jpg,0,[]
1633,2974_frame.jpg,0,[]
1634,5079_frame.jpg,0,[]
1635,5553_frame.jpg,1,[10.117822904086713]
1636,2145_frame.jpg,0,[]
1637,6977_frame.jpg,1,[1.0764712021589062]
1638,3555_frame.jpg,0,[]
1639,4143_frame.jpg,0,[]
1640,4469_frame.jpg,1,[5.707571081391361]
1641,1882_frame.jpg,1,[0.42939571498859413]
1642,353_frame.jpg,0,[]
1643,3887_frame.jpg,0,[]
1644,6146_frame.jpg,0,[]
1645,679_frame.jpg,1,[2.912026061934368]
1646,1550_frame.jpg,0,[]
1647,4972_frame.jpg,1,[11.835219394373127]
1648,1599_frame.jpg,2,"[0.8873059891756497, 0.8366134394894962]"
1649,4696_frame.jpg,1,[4.7116115757928165]
1650,4375_frame.jpg,0,[]
1651,3280_frame.jpg,1,[16.77327011674196]
1652,954_frame.jpg,0,[]
1653,3763_frame.jpg,0,[]
1654,3249_frame.jpg,2,"[0.7397012121483204, 0.787411847147053]"
1655,1766_frame.jpg,2,"[8.614937901626634, 13.991889192050216]"
1656,1285_frame.jpg,1,[4.082241207079066]
1657,6370_frame.jpg,1,[23.885882124912406]
1658,6693_frame.jpg,0,[]
1659,165_frame.jpg,1,[4.027262155029745]
1660,486_frame.jpg,1,[1.5095943105067764]
1661,4834_frame.jpg,1,[13.286107259471306]
1662,1416_frame.jpg,0,[]
1663,6000_frame.jpg,0,[]
1664,3908_frame.jpg,0,[]
1665,215_frame.jpg,1,[3.198289871926764]
1666,4005_frame.jpg,0,[]
1667,3413_frame.jpg,0,[]
1668,3139_frame.jpg,1,[12.309530199340998]
1669,6831_frame.jpg,1,[13.687174784929404]
1670,6236_frame.jpg,1,[12.309530199340998]
1671,509_frame.jpg,2,"[0.6269475630302217, 0.8617733446646091]"
1672,1620_frame.jpg,0,[]
1673,3625_frame.jpg,0,[]
1674,812_frame.jpg,0,[]
1675,4233_frame.jpg,1,[0.5434539517824395]
1676,4719_frame.jpg,1,[9.519017160919025]
1677,7230_frame.jpg,1,[1.5774328696455995]
1678,2623_frame.jpg,0,[]
1679,2309_frame.jpg,6,"[0.6269475630302217, 2.3797542902297564, 0.9931639605790878, 1.3465208510384519, 1.4106320168179987, 1.4432467087116638]"
1680,5235_frame.jpg,1,[1.6467623861281329]
1681,74_frame.jpg,0,[]
1682,5832_frame.jpg,0,[]
1683,7006_frame.jpg,1,[0.763370159979723]
1684,5003_frame.jpg,0,[]
1685,5529_frame.jpg,0,[]
1686,2415_frame.jpg,2,"[2.6391808680353654, 2.0547255893008898]"
1687,5373_frame.jpg,0,[]
1688,5690_frame.jpg,1,[7.159577164497325]
1689,5659_frame.jpg,0,[]
1690,2765_frame.jpg,0,[]
1691,2286_frame.jpg,1,[7.755960101981482]
1692,7695_frame.jpg,0,[]
1693,7376_frame.jpg,0,[]
1694,2553_frame.jpg,1,[4.362727557364584]
1695,2079_frame.jpg,0,[]
1696,5145_frame.jpg,0,[]
1697,2848_frame.jpg,0,[]
1698,7140_frame.jpg,0,[]
1699,2881_frame.jpg,0,[]
1700,7189_frame.jpg,0,[]
1701,5974_frame.jpg,1,[0.6934815344932981]
1702,4742_frame.jpg,2,"[1.1631330977620729, 0.4116905965320332]"
1703,4268_frame.jpg,0,[]
1704,849_frame.jpg,0,[]
1705,880_frame.jpg,1,[0.503943582174114]
1706,3354_frame.jpg,2,"[10.734892874714856, 0.9132113730226179]"
1707,1351_frame.jpg,0,[]
1708,1398_frame.jpg,1,[0.787411847147053]
1709,552_frame.jpg,0,[]
1710,6747_frame.jpg,0,[]
1711,3481_frame.jpg,1,[4.7116115757928165]
1712,3162_frame.jpg,1,[11.929336076694847]
1713,3448_frame.jpg,0,[]
1714,1956_frame.jpg,1,[22.182649729391244]
1715,4097_frame.jpg,1,[7.6046279315948775]
1716,4574_frame.jpg,1,[14.094206139762342]
1717,6571_frame.jpg,1,[19.323552653158593]
1718,6092_frame.jpg,0,[]
1719,3953_frame.jpg,1,[0.9394894962055136]
1720,764_frame.jpg,1,[4.7116115757928165]
1721,287_frame.jpg,0,[]
1722,1167_frame.jpg,2,"[0.8366134394894962, 0.6055150512143848]"
1723,1484_frame.jpg,0,[]
1724,6601_frame.jpg,0,[]
1725,414_frame.jpg,1,[0.523512397310313]
1726,1217_frame.jpg,1,[0.42939571498859413]
1727,3212_frame.jpg,2,"[1.3150243771525696, 8.455405465849623]"
1728,3738_frame.jpg,0,[]
1729,4604_frame.jpg,0,[]
1730,1021_frame.jpg,1,[2.551214384756452]
1731,4929_frame.jpg,1,[17.450910229458337]
1732,622_frame.jpg,1,[7.01420882348556]
1733,3815_frame.jpg,0,[]
1734,6437_frame.jpg,0,[]
1735,308_frame.jpg,0,[]
1736,4432_frame.jpg,0,[]
1737,4118_frame.jpg,0,[]
1738,1810_frame.jpg,1,[0.6709308046696785]
1739,5_frame.jpg,0,[]
1740,3024_frame.jpg,0,[]
1741,7431_frame.jpg,0,[]
1742,2813_frame.jpg,0,[]
1743,5434_frame.jpg,0,[]
1744,2022_frame.jpg,0,[]
1745,2508_frame.jpg,4,"[0.6709308046696785, 0.8118262736503108, 0.8873059891756497, 0.787411847147053]"
1746,7607_frame.jpg,0,[]
1747,2214_frame.jpg,1,[15.673689075755542]
1748,5602_frame.jpg,0,[]
1749,5328_frame.jpg,0,[]
1750,2164_frame.jpg,0,[]
1751,2487_frame.jpg,5,"[0.1259858955435285, 0.2551400754424416, 0.24153508968108423, 0.2981914687420793, 0.22830284325565448]"
1752,5572_frame.jpg,1,[2.015774328696456]
1753,5091_frame.jpg,1,[0.763370159979723]
1754,5058_frame.jpg,0,[]
1755,2955_frame.jpg,0,[]
1756,7094_frame.jpg,0,[]
1757,7577_frame.jpg,0,[]
1758,5869_frame.jpg,0,[]
1759,5744_frame.jpg,0,[]
1760,2352_frame.jpg,0,[]
1761,2678_frame.jpg,1,[1.5774328696455995]
1762,7741_frame.jpg,0,[]
1763,144_frame.jpg,0,[]
1764,6398_frame.jpg,1,[3.247305094601243]
1765,6351_frame.jpg,1,[0.14611381968361883]
1766,1747_frame.jpg,1,[12.405510578342353]
1767,3268_frame.jpg,2,"[0.22830284325565448, 0.787411847147053]"
1768,975_frame.jpg,0,[]
1769,3742_frame.jpg,0,[]
1770,4354_frame.jpg,0,[]
1771,4953_frame.jpg,0,[]
1772,1571_frame.jpg,1,[3.549223956702599]
1773,1092_frame.jpg,0,[]
1774,6167_frame.jpg,3,"[0.7397012121483204, 1.9011569828987194, 1.6467623861281329]"
1775,6484_frame.jpg,0,[]
1776,658_frame.jpg,1,[5.197663669842406]
1777,372_frame.jpg,1,[12.309530199340998]
1778,691_frame.jpg,1,[1.3150243771525696]
1779,4448_frame.jpg,0,[]
1780,4481_frame.jpg,1,[13.991889192050216]
1781,4162_frame.jpg,1,[2.6391808680353654]
1782,3097_frame.jpg,1,[1.9389900254953705]
1783,3574_frame.jpg,0,[]
1784,6956_frame.jpg,1,[2.2962606789819744]
1785,4738_frame.jpg,1,[0.8617733446646091]
1786,4212_frame.jpg,0,[]
1787,3604_frame.jpg,1,[9.351284459751605]
1788,833_frame.jpg,1,[1.1927658749683172]
1789,1601_frame.jpg,1,[3.053480639918892]
1790,6217_frame.jpg,0,[]
1791,528_frame.jpg,2,"[2.173815807129758, 0.8617733446646091]"
1792,3118_frame.jpg,1,[1.6467623861281329]
1793,6810_frame.jpg,1,[2.0547255893008898]
1794,3432_frame.jpg,0,[]
1795,4024_frame.jpg,0,[]
1796,234_frame.jpg,0,[]
1797,6021_frame.jpg,0,[]
1798,3929_frame.jpg,0,[]
1799,1437_frame.jpg,0,[]
1800,4815_frame.jpg,1,[1.1338730598917566]
1801,2434_frame.jpg,1,[0.8118262736503108]
1802,5508_frame.jpg,0,[]
1803,5022_frame.jpg,0,[]
1804,7027_frame.jpg,1,[7.232820444007097]
1805,55_frame.jpg,0,[]
1806,5813_frame.jpg,1,[12.598589554352849]
1807,5214_frame.jpg,0,[]
1808,2328_frame.jpg,1,[0.17910125091321136]
1809,2602_frame.jpg,0,[]
1810,7211_frame.jpg,0,[]
1811,5955_frame.jpg,1,[10.117822904086713]
1812,2869_frame.jpg,1,[6.94208376198357]
1813,7482_frame.jpg,0,[]
1814,7161_frame.jpg,0,[]
1815,5164_frame.jpg,0,[]
1816,5487_frame.jpg,0,[]
1817,2058_frame.jpg,0,[]
1818,2572_frame.jpg,1,[1.1049857613573677]
1819,2091_frame.jpg,0,[]
1820,7357_frame.jpg,0,[]
1821,2744_frame.jpg,1,[16.550371993857254]
1822,5678_frame.jpg,1,[3.811073340191737]
1823,5352_frame.jpg,1,[16.77327011674196]
1824,2799_frame.jpg,0,[]
1825,2750_frame.jpg,1,[2.2962606789819744]
1826,5346_frame.jpg,1,[18.025860655126657]
1827,7669_frame.jpg,0,[]
1828,7343_frame.jpg,0,[]
1829,5493_frame.jpg,0,[]
1830,5170_frame.jpg,0,[]
1831,2085_frame.jpg,1,[0.787411847147053]
1832,2566_frame.jpg,1,[0.15673689075755542]
1833,5941_frame.jpg,0,[]
1834,5988_frame.jpg,0,[]
1835,7175_frame.jpg,0,[]
1836,7496_frame.jpg,0,[]
1837,7205_frame.jpg,0,[]
1838,5200_frame.jpg,1,[14.611381968361886]
1839,2616_frame.jpg,0,[]
1840,7519_frame.jpg,0,[]
1841,7033_frame.jpg,1,[8.29736398741632]
1842,88_frame.jpg,0,[]
1843,5807_frame.jpg,0,[]
1844,41_frame.jpg,0,[]
1845,2420_frame.jpg,1,[16.10904862011898]
1846,5036_frame.jpg,2,"[0.4847475063738426, 4.593825945639695]"
1847,6035_frame.jpg,0,[]
1848,220_frame.jpg,1,[1.7175828599543765]
1849,1109_frame.jpg,0,[]
1850,4801_frame.jpg,1,[15.137876280359619]
1851,1423_frame.jpg,0,[]
1852,3426_frame.jpg,0,[]
1853,6804_frame.jpg,0,[]
1854,4030_frame.jpg,0,[]
1855,1938_frame.jpg,2,"[6.94208376198357, 18.728101564014253]"
1856,1615_frame.jpg,2,"[0.1259858955435285, 0.13586348794560987]"
1857,6729_frame.jpg,0,[]
1858,6203_frame.jpg,1,[2.8656200146113817]
1859,4206_frame.jpg,0,[]
1860,3610_frame.jpg,1,[10.645621803760195]
1861,827_frame.jpg,2,"[6.7989518569873715, 2.2142580250779025]"
1862,4176_frame.jpg,1,[0.523512397310313]
1863,4495_frame.jpg,1,[0.6709308046696785]
1864,6942_frame.jpg,1,[5.012598589554353]
1865,3560_frame.jpg,1,[0.5637682455904937]
1866,3083_frame.jpg,0,[]
1867,1086_frame.jpg,0,[]
1868,1565_frame.jpg,1,[3.8645614348973476]
1869,4947_frame.jpg,0,[]
1870,685_frame.jpg,1,[11.648104247737471]
1871,6459_frame.jpg,0,[]
1872,366_frame.jpg,1,[11.741475451387336]
1873,6490_frame.jpg,0,[]
1874,6173_frame.jpg,0,[]
1875,961_frame.jpg,0,[]
1876,3756_frame.jpg,0,[]
1877,4389_frame.jpg,0,[]
1878,4340_frame.jpg,0,[]
1879,6345_frame.jpg,1,[1.222771391510489]
1880,199_frame.jpg,0,[]
1881,150_frame.jpg,0,[]
1882,1279_frame.jpg,0,[]
1883,1753_frame.jpg,7,"[1.75355220587139, 1.4432467087116638, 1.5774328696455995, 1.2839006426026152, 2.8656200146113817, 1.4106320168179987, 1.1049857613573677]"
1884,7755_frame.jpg,0,[]
1885,5750_frame.jpg,0,[]
1886,5799_frame.jpg,1,[12.118687659346065]
1887,2346_frame.jpg,0,[]
1888,2988_frame.jpg,0,[]
1889,7563_frame.jpg,0,[]
1890,7080_frame.jpg,0,[]
1891,2941_frame.jpg,0,[]
1892,7049_frame.jpg,1,[15.45824573958939]
1893,2493_frame.jpg,1,[11.09570455189277]
1894,2170_frame.jpg,0,[]
1895,5085_frame.jpg,0,[]
1896,5566_frame.jpg,0,[]
1897,2200_frame.jpg,1,[19.564342264167824]
1898,5616_frame.jpg,0,[]
1899,7613_frame.jpg,0,[]
1900,7339_frame.jpg,0,[]
1901,5420_frame.jpg,1,[12.598589554352849]
1902,2036_frame.jpg,0,[]
1903,2807_frame.jpg,1,[15.890623369265406]
1904,7425_frame.jpg,0,[]
1905,1804_frame.jpg,0,[]
1906,4426_frame.jpg,0,[]
1907,3030_frame.jpg,0,[]
1908,6938_frame.jpg,1,[2.4647388588212493]
1909,1035_frame.jpg,0,[]
1910,6423_frame.jpg,1,[0.3445975160650654]
1911,6109_frame.jpg,1,[3.8645614348973476]
1912,636_frame.jpg,2,"[2.595011256727945, 0.9394894962055136]"
1913,3801_frame.jpg,0,[]
1914,3206_frame.jpg,0,[]
1915,4610_frame.jpg,0,[]
1916,400_frame.jpg,1,[14.094206139762342]
1917,6615_frame.jpg,0,[]
1918,1203_frame.jpg,0,[]
1919,1729_frame.jpg,2,"[0.39435821741139987, 0.4847475063738426]"
1920,293_frame.jpg,0,[]
1921,3947_frame.jpg,0,[]
1922,770_frame.jpg,1,[7.6046279315948775]
1923,6086_frame.jpg,0,[]
1924,6565_frame.jpg,1,[6.241333810439683]
1925,1490_frame.jpg,0,[]
1926,1173_frame.jpg,1,[0.42939571498859413]
1927,1459_frame.jpg,0,[]
1928,3176_frame.jpg,0,[]
1929,3495_frame.jpg,1,[4.027262155029745]
1930,4560_frame.jpg,1,[8.29736398741632]
1931,4083_frame.jpg,0,[]
1932,1942_frame.jpg,0,[]
1933,1345_frame.jpg,0,[]
1934,6753_frame.jpg,0,[]
1935,6279_frame.jpg,1,[14.403393418914284]
1936,546_frame.jpg,0,[]
1937,4756_frame.jpg,0,[]
1938,3340_frame.jpg,1,[2.2550729823619746]
1939,894_frame.jpg,0,[]
1940,3389_frame.jpg,0,[]
1941,1665_frame.jpg,0,[]
1942,1386_frame.jpg,0,[]
1943,6273_frame.jpg,1,[6.3785018860610405]
1944,6790_frame.jpg,1,[0.787411847147053]
1945,585_frame.jpg,1,[1.5774328696455995]
1946,6759_frame.jpg,1,[8.695263228519032]
1947,4795_frame.jpg,1,[23.6197462390601]
1948,4276_frame.jpg,0,[]
1949,3383_frame.jpg,0,[]
1950,3660_frame.jpg,0,[]
1951,857_frame.jpg,0,[]
1952,250_frame.jpg,1,[2.4647388588212493]
1953,3984_frame.jpg,0,[]
1954,6045_frame.jpg,0,[]
1955,299_frame.jpg,1,[0.8118262736503108]
1956,1453_frame.jpg,0,[]
1957,4871_frame.jpg,1,[17.910125091321138]
1958,1179_frame.jpg,1,[0.9394894962055136]
1959,6874_frame.jpg,0,[]
1960,3456_frame.jpg,0,[]
1961,1948_frame.jpg,1,[1.0764712021589062]
1962,4040_frame.jpg,0,[]
1963,1981_frame.jpg,0,[]
1964,4089_frame.jpg,1,[7.306436462852798]
1965,911_frame.jpg,0,[]
1966,3726_frame.jpg,8,"[0.42939571498859413, 0.7397012121483204, 0.4659241699094989, 0.6269475630302217, 0.503943582174114, 0.763370159979723, 0.9394894962055136, 0.6487528141819863]"
1967,4330_frame.jpg,0,[]
1968,120_frame.jpg,0,[]
1969,6335_frame.jpg,1,[23.223337955301098]
1970,1723_frame.jpg,3,"[1.4106320168179987, 1.1049857613573677, 2.0547255893008898]"
1971,1209_frame.jpg,1,[13.4858955435285]
1972,4106_frame.jpg,0,[]
1973,3510_frame.jpg,0,[]
1974,6932_frame.jpg,0,[]
1975,4937_frame.jpg,1,[12.213922559675568]
1976,1515_frame.jpg,0,[]
1977,6103_frame.jpg,1,[4.535492239567026]
1978,316_frame.jpg,1,[14.820861475153196]
1979,6429_frame.jpg,0,[]
1980,5100_frame.jpg,0,[]
1981,2516_frame.jpg,2,"[1.1049857613573677, 0.5637682455904937]"
1982,5931_frame.jpg,0,[]
1983,7105_frame.jpg,0,[]
1984,2720_frame.jpg,1,[18.965163781664206]
1985,5336_frame.jpg,0,[]
1986,7333_frame.jpg,0,[]
1987,7619_frame.jpg,0,[]
1988,7043_frame.jpg,2,"[12.405510578342353, 5.3860834041538075]"
1989,2982_frame.jpg,1,[0.7164050036528454]
1990,7569_frame.jpg,0,[]
1991,31_frame.jpg,0,[]
1992,5877_frame.jpg,0,[]
1993,2450_frame.jpg,1,[7.159577164497325]
1994,2499_frame.jpg,5,"[0.7397012121483204, 0.523512397310313, 0.9394894962055136, 0.787411847147053, 0.9394894962055136]"
1995,5046_frame.jpg,0,[]
1996,7275_frame.jpg,0,[]
1997,5270_frame.jpg,1,[0.8118262736503108]
1998,5793_frame.jpg,1,[0.7397012121483204]
1999,2666_frame.jpg,1,[25.23892591432959]
2000,2385_frame.jpg,0,[]
2001,3795_frame.jpg,1,[25.790580131502438]
2002,3276_frame.jpg,1,[17.2235392345425]
2003,4383_frame.jpg,0,[]
2004,4660_frame.jpg,1,[0.787411847147053]
2005,6665_frame.jpg,2,"[3.705215368788299, 6.3785018860610405]"
2006,6386_frame.jpg,1,[11.09570455189277]
2007,470_frame.jpg,2,"[2.551214384756452, 1.7898942911243312]"
2008,193_frame.jpg,1,[4.082241207079066]
2009,1759_frame.jpg,1,[11.648104247737471]
2010,1273_frame.jpg,1,[3.549223956702599]
2011,1790_frame.jpg,1,[0.14611381968361883]
2012,4456_frame.jpg,0,[]
2013,1874_frame.jpg,4,"[0.39435821741139987, 0.4116905965320332, 0.2551400754424416, 0.4659241699094989]"
2014,6981_frame.jpg,0,[]
2015,3089_frame.jpg,1,[1.0764712021589062]
2016,6948_frame.jpg,1,[4.951655708130191]
2017,3040_frame.jpg,0,[]
2018,1045_frame.jpg,0,[]
2019,4984_frame.jpg,1,[24.422626768648147]
2020,646_frame.jpg,1,[0.787411847147053]
2021,3871_frame.jpg,0,[]
2022,6179_frame.jpg,2,"[11.0049425235944, 7.232820444007097]"
2023,6453_frame.jpg,0,[]
2024,1335_frame.jpg,0,[]
2025,536_frame.jpg,0,[]
2026,6209_frame.jpg,1,[11.186839319527069]
2027,6723_frame.jpg,0,[]
2028,4726_frame.jpg,1,[9.519017160919025]
2029,3330_frame.jpg,0,[]
2030,6515_frame.jpg,0,[]
2031,3937_frame.jpg,0,[]
2032,700_frame.jpg,1,[6.657310909334884]
2033,1429_frame.jpg,1,[4.4775312728302845]
2034,1103_frame.jpg,0,[]
2035,3106_frame.jpg,1,[1.6119112582189024]
2036,1932_frame.jpg,1,[9.434964440667352]
2037,4510_frame.jpg,0,[]
2038,7039_frame.jpg,1,[9.773411757689612]
2039,2931_frame.jpg,1,[14.50720132397012]
2040,7513_frame.jpg,0,[]
2041,82_frame.jpg,0,[]
2042,2100_frame.jpg,0,[]
2043,5516_frame.jpg,0,[]
2044,7725_frame.jpg,0,[]
2045,5720_frame.jpg,0,[]
2046,2336_frame.jpg,1,[0.4659241699094989]
2047,5499_frame.jpg,0,[]
2048,5450_frame.jpg,0,[]
2049,2046_frame.jpg,0,[]
2050,5982_frame.jpg,1,[1.5095943105067764]
2051,7455_frame.jpg,0,[]
2052,2877_frame.jpg,0,[]
2053,2270_frame.jpg,0,[]
2054,2793_frame.jpg,1,[0.6055150512143848]
2055,5666_frame.jpg,0,[]
2056,5385_frame.jpg,0,[]
2057,7349_frame.jpg,0,[]
2058,7380_frame.jpg,0,[]
2059,7663_frame.jpg,0,[]
2060,7677_frame.jpg,0,[]
2061,7394_frame.jpg,0,[]
2062,2787_frame.jpg,1,[13.586348794560987]
2063,2264_frame.jpg,1,[11.555105783423535]
2064,5358_frame.jpg,1,[16.218820354549656]
2065,5391_frame.jpg,1,[14.196895826810396]
2066,5672_frame.jpg,1,[0.5637682455904937]
2067,5996_frame.jpg,0,[]
2068,2863_frame.jpg,1,[3.247305094601243]
2069,7488_frame.jpg,0,[]
2070,7441_frame.jpg,0,[]
2071,5444_frame.jpg,0,[]
2072,2578_frame.jpg,1,[4.771063499873269]
2073,2052_frame.jpg,0,[]
2074,5734_frame.jpg,0,[]
2075,2608_frame.jpg,1,[10.734892874714856]
2076,2322_frame.jpg,5,"[7.680107647120216, 1.5774328696455995, 1.75355220587139, 3.600848354728571, 4.593825945639695]"
2077,7731_frame.jpg,0,[]
2078,2114_frame.jpg,1,[6.870331439817506]
2079,5028_frame.jpg,0,[]
2080,5502_frame.jpg,0,[]
2081,7507_frame.jpg,0,[]
2082,2925_frame.jpg,1,[11.929336076694847]
2083,96_frame.jpg,0,[]
2084,5819_frame.jpg,1,[7.01420882348556]
2085,3438_frame.jpg,0,[]
2086,3112_frame.jpg,2,"[0.8873059891756497, 1.681986253373291]"
2087,4504_frame.jpg,1,[10.117822904086713]
2088,1926_frame.jpg,0,[]
2089,3923_frame.jpg,1,[22.57011226908798]
2090,714_frame.jpg,0,[]
2091,6501_frame.jpg,0,[]
2092,1117_frame.jpg,0,[]
2093,4218_frame.jpg,0,[]
2094,4732_frame.jpg,0,[]
2095,3324_frame.jpg,0,[]
2096,839_frame.jpg,0,[]
2097,1321_frame.jpg,1,[3.8645614348973476]
2098,6737_frame.jpg,0,[]
2099,522_frame.jpg,0,[]
2100,4990_frame.jpg,1,[18.728101564014253]
2101,1098_frame.jpg,2,"[0.6055150512143848, 0.763370159979723]"
2102,4959_frame.jpg,0,[]
2103,1051_frame.jpg,1,[1.4106320168179987]
2104,378_frame.jpg,1,[10.734892874714856]
2105,6447_frame.jpg,0,[]
2106,652_frame.jpg,1,[6.94208376198357]
2107,3865_frame.jpg,1,[29.96842897824693]
2108,1860_frame.jpg,2,"[1.1927658749683172, 1.1631330977620729]"
2109,4168_frame.jpg,1,[11.462480058445527]
2110,4442_frame.jpg,0,[]
2111,3054_frame.jpg,0,[]
2112,6995_frame.jpg,0,[]
2113,187_frame.jpg,1,[1.3150243771525696]
2114,464_frame.jpg,0,[]
2115,6392_frame.jpg,0,[]
2116,6671_frame.jpg,1,[8.376198356965007]
2117,1784_frame.jpg,1,[0.31328741184714703]
2118,1267_frame.jpg,1,[3.3965871986402467]
2119,3748_frame.jpg,0,[]
2120,3262_frame.jpg,1,[0.6055150512143848]
2121,3781_frame.jpg,0,[]
2122,4674_frame.jpg,1,[7.6046279315948775]
2123,4397_frame.jpg,0,[]
2124,5787_frame.jpg,0,[]
2125,5264_frame.jpg,0,[]
2126,2391_frame.jpg,0,[]
2127,2672_frame.jpg,0,[]
2128,2358_frame.jpg,0,[]
2129,7261_frame.jpg,0,[]
2130,2444_frame.jpg,1,[1.1049857613573677]
2131,5052_frame.jpg,1,[19.564342264167824]
2132,5578_frame.jpg,0,[]
2133,2996_frame.jpg,0,[]
2134,7057_frame.jpg,1,[21.671251360498577]
2135,5863_frame.jpg,1,[7.985753902580847]
2136,25_frame.jpg,0,[]
2137,7327_frame.jpg,0,[]
2138,2734_frame.jpg,1,[19.20371695665787]
2139,5322_frame.jpg,0,[]
2140,5608_frame.jpg,2,"[12.793159487707056, 1.3783900642602616]"
2141,5925_frame.jpg,0,[]
2142,7111_frame.jpg,0,[]
2143,2819_frame.jpg,1,[7.908783229711798]
2144,5114_frame.jpg,0,[]
2145,2502_frame.jpg,4,"[0.787411847147053, 0.787411847147053, 0.787411847147053, 0.8617733446646091]"
2146,2028_frame.jpg,1,[18.728101564014253]
2147,1501_frame.jpg,0,[]
2148,4923_frame.jpg,1,[15.45824573958939]
2149,302_frame.jpg,0,[]
2150,628_frame.jpg,2,"[4.305884808635625, 0.8366134394894962]"
2151,6117_frame.jpg,0,[]
2152,4112_frame.jpg,0,[]
2153,4438_frame.jpg,0,[]
2154,6926_frame.jpg,0,[]
2155,3504_frame.jpg,1,[4.593825945639695]
2156,6321_frame.jpg,4,"[1.9771958074279494, 1.4432467087116638, 2.551214384756452, 1.9011569828987194]"
2157,134_frame.jpg,2,"[0.15673689075755542, 0.6055150512143848]"
2158,1737_frame.jpg,3,"[0.763370159979723, 0.7397012121483204, 0.8118262736503108]"
2159,905_frame.jpg,0,[]
2160,3732_frame.jpg,1,[4.19331752918549]
2161,3218_frame.jpg,1,[5.135602570410461]
2162,4324_frame.jpg,0,[]
2163,3442_frame.jpg,0,[]
2164,6860_frame.jpg,1,[15.45824573958939]
2165,3168_frame.jpg,1,[2.2962606789819744]
2166,1995_frame.jpg,0,[]
2167,4054_frame.jpg,0,[]
2168,3959_frame.jpg,1,[16.885278287188203]
2169,6051_frame.jpg,0,[]
2170,3990_frame.jpg,1,[2.8656200146113817]
2171,244_frame.jpg,0,[]
2172,6098_frame.jpg,1,[4.027262155029745]
2173,4865_frame.jpg,0,[]
2174,1447_frame.jpg,0,[]
2175,4262_frame.jpg,0,[]
2176,4781_frame.jpg,1,[11.835219394373127]
2177,4748_frame.jpg,1,[1.3783900642602616]
2178,3674_frame.jpg,0,[]
2179,843_frame.jpg,0,[]
2180,3397_frame.jpg,0,[]
2181,1392_frame.jpg,2,"[14.299958253194376, 0.7397012121483204]"
2182,1671_frame.jpg,0,[]
2183,591_frame.jpg,1,[6.587049544512531]
2184,6784_frame.jpg,1,[0.17910125091321136]
2185,558_frame.jpg,0,[]
2186,6267_frame.jpg,1,[9.603442620506627]
2187,2590_frame.jpg,4,"[7.086706624323479, 0.787411847147053, 0.42939571498859413, 0.6269475630302217]"
2188,2073_frame.jpg,0,[]
2189,2559_frame.jpg,0,[]
2190,5186_frame.jpg,1,[0.9394894962055136]
2191,5465_frame.jpg,1,[4.593825945639695]
2192,7460_frame.jpg,0,[]
2193,7183_frame.jpg,1,[1.9771958074279494]
2194,2842_frame.jpg,1,[7.755960101981482]
2195,5653_frame.jpg,0,[]
2196,5379_frame.jpg,0,[]
2197,2245_frame.jpg,1,[0.6487528141819863]
2198,7656_frame.jpg,0,[]
2199,5838_frame.jpg,1,[0.523512397310313]
2200,2904_frame.jpg,0,[]
2201,7526_frame.jpg,0,[]
2202,5523_frame.jpg,0,[]
2203,5009_frame.jpg,0,[]
2204,2135_frame.jpg,1,[5.904936559765025]
2205,7710_frame.jpg,0,[]
2206,2303_frame.jpg,7,"[0.5844552787344753, 2.0547255893008898, 0.4847475063738426, 0.9132113730226179, 1.5095943105067764, 1.3783900642602616, 1.2839006426026152]"
2207,2629_frame.jpg,2,"[6.94208376198357, 2.4647388588212493]"
2208,5715_frame.jpg,1,[4.419943045429471]
2209,503_frame.jpg,0,[]
2210,6716_frame.jpg,0,[]
2211,1300_frame.jpg,1,[4.535492239567026]
2212,818_frame.jpg,2,"[11.370227072803447, 2.507790252120887]"
2213,3305_frame.jpg,0,[]
2214,4713_frame.jpg,0,[]
2215,4239_frame.jpg,1,[13.991889192050216]
2216,1136_frame.jpg,1,[0.9931639605790878]
2217,6520_frame.jpg,1,[20.05039435821741]
2218,3902_frame.jpg,1,[0.4847475063738426]
2219,735_frame.jpg,1,[2.9588048485932816]
2220,1907_frame.jpg,0,[]
2221,4525_frame.jpg,2,"[3.6528454920904716, 1.3465208510384519]"
2222,3133_frame.jpg,0,[]
2223,3419_frame.jpg,0,[]
