,frame_num,num_of_faces,percentage
472,1027_frame.jpg,2,"[0.11600378787878789, 1.225290009469697]"
473,554_frame.jpg,0,[]
474,1357_frame.jpg,0,[]
475,886_frame.jpg,1,[22.046046401515152]
476,3352_frame.jpg,0,[]
477,3678_frame.jpg,1,[21.141690340909093]
478,4744_frame.jpg,0,[]
479,1161_frame.jpg,0,[]
480,4869_frame.jpg,0,[]
481,1482_frame.jpg,0,[]
482,3955_frame.jpg,0,[]
483,762_frame.jpg,1,[19.929125236742422]
484,281_frame.jpg,1,[1.6313032670454544]
485,6094_frame.jpg,0,[]
486,248_frame.jpg,1,[8.737127130681818]
487,4091_frame.jpg,1,[4.479758522727273]
488,4572_frame.jpg,0,[]
489,1999_frame.jpg,3,"[0.7458866003787878, 0.5150627367424243, 0.5150627367424243]"
490,4058_frame.jpg,0,[]
491,1950_frame.jpg,1,[10.469341856060606]
492,3487_frame.jpg,2,"[1.8560606060606062, 1.922940340909091]"
493,3164_frame.jpg,1,[21.47860440340909]
494,29_frame.jpg,0,[]
495,2953_frame.jpg,0,[]
496,5574_frame.jpg,0,[]
497,5097_frame.jpg,0,[]
498,2162_frame.jpg,0,[]
499,2481_frame.jpg,0,[]
500,2448_frame.jpg,0,[]
501,2354_frame.jpg,0,[]
502,5742_frame.jpg,0,[]
503,5268_frame.jpg,3,"[0.5326704545454545, 0.4475911458333333, 0.7044566761363636]"
504,2024_frame.jpg,0,[]
505,5432_frame.jpg,0,[]
506,5118_frame.jpg,1,[7.895507812499999]
507,2815_frame.jpg,0,[]
508,5929_frame.jpg,0,[]
509,5604_frame.jpg,0,[]
510,2212_frame.jpg,1,[10.627367424242424]
511,2738_frame.jpg,0,[]
512,5610_frame.jpg,0,[]
513,2206_frame.jpg,1,[6.279000946969697]
514,2801_frame.jpg,0,[]
515,2030_frame.jpg,1,[21.253699100378785]
516,5426_frame.jpg,0,[]
517,2340_frame.jpg,0,[]
518,2389_frame.jpg,0,[]
519,5756_frame.jpg,0,[]
520,5083_frame.jpg,0,[]
521,5560_frame.jpg,0,[]
522,2495_frame.jpg,1,[7.827296401515152]
523,2176_frame.jpg,0,[]
524,2947_frame.jpg,0,[]
525,1944_frame.jpg,1,[0.5150627367424243]
526,4566_frame.jpg,0,[]
527,4085_frame.jpg,0,[]
528,3170_frame.jpg,0,[]
529,3493_frame.jpg,1,[0.6642104640151515]
530,1496_frame.jpg,0,[]
531,1175_frame.jpg,1,[0.3699100378787879]
532,6080_frame.jpg,0,[]
533,3988_frame.jpg,0,[]
534,295_frame.jpg,1,[0.3848544034090909]
535,6049_frame.jpg,1,[2.4242424242424243]
536,3941_frame.jpg,0,[]
537,776_frame.jpg,1,[21.141690340909093]
538,3346_frame.jpg,0,[]
539,892_frame.jpg,0,[]
540,4750_frame.jpg,0,[]
541,4799_frame.jpg,0,[]
542,540_frame.jpg,0,[]
543,589_frame.jpg,0,[]
544,1343_frame.jpg,0,[]
545,1669_frame.jpg,2,"[0.32685250946969696, 0.6251479640151515]"
546,630_frame.jpg,0,[]
547,3807_frame.jpg,0,[]
548,6425_frame.jpg,0,[]
549,1033_frame.jpg,1,[2.777136600378788]
550,1519_frame.jpg,0,[]
551,3036_frame.jpg,0,[]
552,4420_frame.jpg,0,[]
553,1802_frame.jpg,0,[]
554,1205_frame.jpg,2,"[0.5687736742424242, 0.5872691761363636]"
555,6339_frame.jpg,0,[]
556,406_frame.jpg,1,[9.621360085227272]
557,4616_frame.jpg,0,[]
558,3200_frame.jpg,0,[]
559,2610_frame.jpg,2,"[0.3848544034090909, 1.8230646306818181]"
560,5206_frame.jpg,0,[]
561,5030_frame.jpg,0,[]
562,2426_frame.jpg,0,[]
563,5801_frame.jpg,0,[]
564,47_frame.jpg,0,[]
565,5389_frame.jpg,0,[]
566,5340_frame.jpg,0,[]
567,2756_frame.jpg,0,[]
568,5947_frame.jpg,0,[]
569,2083_frame.jpg,0,[]
570,2560_frame.jpg,1,[13.228130918560607]
571,5495_frame.jpg,1,[3.7406782670454546]
572,5176_frame.jpg,1,[11.108546401515152]
